symbol,name,price,exchange,exchangeShortName,type
VANI,"Vivani Medical, Inc.",1.1,NASDAQ Capital Market,NASDAQ,stock
CVU,"CPI Aerostructures, Inc.",2.601,American Stock Exchange,AMEX,stock
VOXR,Vox Royalty Corp.,1.95,NASDAQ Capital Market,NASDAQ,stock
EDSA,"Edesa Biotech, Inc.",5.16,NASDAQ Capital Market,NASDAQ,stock
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",2.089,NASDAQ Global Market,NASDAQ,stock
EUDA,EUDA Health Holdings Limited,1.45,NASDAQ Capital Market,NASDAQ,stock
SOUNW,"SoundHound AI, Inc.",2.285,NASDAQ Global Market,NASDAQ,stock
JG,Aurora Mobile Limited,2.44,NASDAQ Global Market,NASDAQ,stock
XRTX,XORTX Therapeutics Inc.,2.43,NASDAQ Capital Market,NASDAQ,stock
CAAS,"China Automotive Systems, Inc.",3.3,NASDAQ Capital Market,NASDAQ,stock
AYTU,"Aytu BioPharma, Inc.",3.01,NASDAQ Capital Market,NASDAQ,stock
MEIP,"MEI Pharma, Inc.",4.54,NASDAQ Capital Market,NASDAQ,stock
OKYO,OKYO Pharma Limited,1.55,NASDAQ Capital Market,NASDAQ,stock
WETG,"WeTrade Group, Inc.",3.45,NASDAQ Capital Market,NASDAQ,stock
PMN,"ProMIS Neurosciences, Inc.",2.17,NASDAQ Capital Market,NASDAQ,stock
BANL,CBL International Limited,1.26,NASDAQ Capital Market,NASDAQ,stock
IBIO,"iBio, Inc.",1.18,American Stock Exchange,AMEX,stock
APCX,AppTech Payments Corp.,1.82,NASDAQ Capital Market,NASDAQ,stock
LIXT,"Lixte Biotechnology Holdings, Inc.",2.32,NASDAQ Capital Market,NASDAQ,stock
MBIO,"Mustang Bio, Inc.",1.25,NASDAQ Global Market,NASDAQ,stock
RVYL,Ryvyl Inc.,4.06,NASDAQ Capital Market,NASDAQ,stock
FCO,"abrdn Global Income Fund, Inc.",5.46,New York Stock Exchange,NYSE,stock
GTH,Genetron Holdings Limited,3.93,NASDAQ Global Market,NASDAQ,stock
HEPA,"Hepion Pharmaceuticals, Inc.",2.27,NASDAQ Capital Market,NASDAQ,stock
MAIA,"MAIA Biotechnology, Inc.",1.45,American Stock Exchange,AMEX,stock
UTSI,UTStarcom Holdings Corp.,2.91,NASDAQ Global Select,NASDAQ,stock
OCX,OncoCyte Corporation,3.07,NASDAQ Global Market,NASDAQ,stock
GAIA,"Gaia, Inc.",2.93,NASDAQ Global Market,NASDAQ,stock
GFR,Greenfire Resources Ltd,5.12,New York Stock Exchange,NYSE,stock
LGO,Largo Inc.,1.93,NASDAQ Global Select,NASDAQ,stock
BYU,"BAIYU Holdings, Inc.",1.6801,NASDAQ Global Market,NASDAQ,stock
LBBB,Lakeshore Acquisition II Corp.,6.59,NASDAQ Global Market,NASDAQ,stock
VEEE,Twin Vee Powercats Co.,1.34,NASDAQ Capital Market,NASDAQ,stock
CREX,"Creative Realities, Inc.",3.8,NASDAQ Capital Market,NASDAQ,stock
WPRT,Westport Fuel Systems Inc.,5.86,NASDAQ Global Select,NASDAQ,stock
CWD,CaliberCos Inc.,1.2,NASDAQ Capital Market,NASDAQ,stock
CODX,"Co-Diagnostics, Inc.",1.11,NASDAQ Capital Market,NASDAQ,stock
NVX,Novonix Limited,2.13,NASDAQ Global Market,NASDAQ,stock
IPHA,Innate Pharma S.A.,2.53,NASDAQ Global Select,NASDAQ,stock
MMV,MultiMetaVerse Holdings Limited,1.15,NASDAQ Global Market,NASDAQ,stock
AIXI,Xiao-I Corporation,2.09,NASDAQ Global Market,NASDAQ,stock
IDN,"Intellicheck, Inc.",1.79,NASDAQ Global Market,NASDAQ,stock
USAU,U.S. Gold Corp.,3.4,NASDAQ Capital Market,NASDAQ,stock
NAOV,"NanoVibronix, Inc.",1.07,NASDAQ Capital Market,NASDAQ,stock
LUMO,"Lumos Pharma, Inc.",2.955,NASDAQ Global Market,NASDAQ,stock
JFBR,Jeffs' Brands Ltd,1.7,NASDAQ Capital Market,NASDAQ,stock
USIO,"Usio, Inc.",1.57,NASDAQ Global Market,NASDAQ,stock
AYRO,"Ayro, Inc.",1.76,NASDAQ Capital Market,NASDAQ,stock
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",5.81,New York Stock Exchange,NYSE,stock
OP,OceanPal Inc.,2.09,NASDAQ Capital Market,NASDAQ,stock
SRM,"SRM Entertainment, Inc.",1.21,NASDAQ Capital Market,NASDAQ,stock
ICCC,ImmuCell Corporation,4.98,NASDAQ Capital Market,NASDAQ,stock
MGRM,"Monogram Orthopaedics, Inc.",3.03,NASDAQ Capital Market,NASDAQ,stock
ZENV,Zenvia Inc.,2.15,NASDAQ Capital Market,NASDAQ,stock
OPT,Opthea Limited,3.315,NASDAQ Global Select,NASDAQ,stock
THTX,Theratechnologies Inc.,1.7,NASDAQ Capital Market,NASDAQ,stock
DMF,"BNY Mellon Municipal Income, Inc.",6.65,New York Stock Exchange,NYSE,stock
CHSN,Chanson International Holding,1.4,NASDAQ Capital Market,NASDAQ,stock
FPAY,"FlexShopper, Inc.",1.13,NASDAQ Capital Market,NASDAQ,stock
BOLT,"Bolt Biotherapeutics, Inc.",1.135,NASDAQ Global Select,NASDAQ,stock
ACON,"Aclarion, Inc.",1.55,NASDAQ Capital Market,NASDAQ,stock
FTHM,Fathom Holdings Inc.,2.75,NASDAQ Capital Market,NASDAQ,stock
TURN,180 Degree Capital Corp.,4.23,NASDAQ Global Market,NASDAQ,stock
GMBL,"Esports Entertainment Group, Inc.",2.58,NASDAQ Capital Market,NASDAQ,stock
UXIN,Uxin Limited,2.1,NASDAQ Global Select,NASDAQ,stock
SBNY,Signature Bank,2.35,NASDAQ Global Select,NASDAQ,stock
QNCX,"Quince Therapeutics, Inc.",1.34,NASDAQ Global Select,NASDAQ,stock
ISPO,Inspirato Incorporated,4.28,NASDAQ Global Market,NASDAQ,stock
ARMP,"Armata Pharmaceuticals, Inc.",2.92,American Stock Exchange,AMEX,stock
OGEN,"Oragenics, Inc.",3.355,American Stock Exchange,AMEX,stock
ARMN,Aris Mining Corporation,2.89,American Stock Exchange,AMEX,stock
CYCN,"Cyclerion Therapeutics, Inc.",2.85,NASDAQ Global Select,NASDAQ,stock
IOBT,"IO Biotech, Inc.",1.5,NASDAQ Global Select,NASDAQ,stock
OCG,Oriental Culture Holding LTD,2.13,NASDAQ Capital Market,NASDAQ,stock
HCTI,"Healthcare Triangle, Inc.",2.08,NASDAQ Capital Market,NASDAQ,stock
FGI,FGI Industries Ltd.,1.7,NASDAQ Capital Market,NASDAQ,stock
ARTL,"Artelo Biosciences, Inc.",1.62,NASDAQ Capital Market,NASDAQ,stock
NAII,"Natural Alternatives International, Inc.",6.05,NASDAQ Global Market,NASDAQ,stock
DALN,DallasNews Corporation,3.83,NASDAQ Capital Market,NASDAQ,stock
JVA,"Coffee Holding Co., Inc.",1.3,NASDAQ Capital Market,NASDAQ,stock
PMNT,Perfect Moment Ltd. Common Stock,5.15,Nasdaq,NASDAQ,stock
CLWT,Euro Tech Holdings Company Limited,1.57,NASDAQ Capital Market,NASDAQ,stock
PWM,Prestige Wealth Inc.,1.416,NASDAQ Global Select,NASDAQ,stock
COCP,"Cocrystal Pharma, Inc.",1.5138,NASDAQ Capital Market,NASDAQ,stock
CCLD,"CareCloud, Inc.",1.51,NASDAQ Global Market,NASDAQ,stock
BOF,BranchOut Food Inc.,2.4,NASDAQ Capital Market,NASDAQ,stock
HUSA,Houston American Energy Corp.,1.45,American Stock Exchange,AMEX,stock
HUDI,"Huadi International Group Co., Ltd.",2.74,NASDAQ Capital Market,NASDAQ,stock
LPCN,Lipocine Inc.,3.95,NASDAQ Capital Market,NASDAQ,stock
GEG,"Great Elm Group, Inc.",2.0,NASDAQ Global Select,NASDAQ,stock
YI,"111, Inc.",1.33,NASDAQ Global Market,NASDAQ,stock
HNNA,"Hennessy Advisors, Inc.",6.75,NASDAQ Global Market,NASDAQ,stock
THMO,"ThermoGenesis Holdings, Inc.",1.065,NASDAQ Capital Market,NASDAQ,stock
NURO,"NeuroMetrix, Inc.",3.17,NASDAQ Capital Market,NASDAQ,stock
LVTX,LAVA Therapeutics N.V.,1.96,NASDAQ Global Select,NASDAQ,stock
KUKE,Kuke Music Holding Limited,2.05,New York Stock Exchange,NYSE,stock
AVGR,"Avinger, Inc.",4.25,NASDAQ Capital Market,NASDAQ,stock
SWVL,Swvl Holdings Corp.,4.56,NASDAQ Global Market,NASDAQ,stock
MRAI,"Marpai, Inc.",1.4021,NASDAQ Capital Market,NASDAQ,stock
LITM,Snow Lake Resources Ltd.,1.0,NASDAQ Capital Market,NASDAQ,stock
ATIF,ATIF Holdings Limited,1.08,NASDAQ Capital Market,NASDAQ,stock
AEHL,Antelope Enterprise Holdings Limited,2.05,NASDAQ Capital Market,NASDAQ,stock
COCH,"Envoy Medical, Inc.",1.3,NASDAQ Capital Market,NASDAQ,stock
CYCC,"Cyclacel Pharmaceuticals, Inc.",2.715,NASDAQ Capital Market,NASDAQ,stock
CTNT,Cheetah Net Supply Chain Service Inc.,1.91,NASDAQ Capital Market,NASDAQ,stock
SCKT,"Socket Mobile, Inc.",1.05,NASDAQ Capital Market,NASDAQ,stock
LEDS,SemiLEDs Corporation,1.445,NASDAQ Capital Market,NASDAQ,stock
BYSI,BeyondSpring Inc.,1.16,NASDAQ Capital Market,NASDAQ,stock
SELX,Semilux International Ltd. Ordinary Shares,1.78,NASDAQ Global Market,NASDAQ,stock
HUGE,FSD Pharma Inc.,1.06,NASDAQ Capital Market,NASDAQ,stock
ALVOW,Alvotech,4.35,NASDAQ Global Market,NASDAQ,stock
SVRE,SaverOne 2014 Ltd,1.04,NASDAQ Capital Market,NASDAQ,stock
CORZW,"Core Scientific, Inc.",1.33,NASDAQ Global Select,NASDAQ,stock
CNTB,Connect Biopharma Holdings Limited,1.12,NASDAQ Global Market,NASDAQ,stock
NDRA,ENDRA Life Sciences Inc.,1.139,NASDAQ Capital Market,NASDAQ,stock
MGLD,"The Marygold Companies, Inc.",1.2953,American Stock Exchange,AMEX,stock
EZFL,EZFill Holdings Inc.,1.395,NASDAQ Capital Market,NASDAQ,stock
RDZN,"Roadzen, Inc.",6.68,NASDAQ Global Market,NASDAQ,stock
BRAG,Bragg Gaming Group Inc.,5.38,NASDAQ Global Select,NASDAQ,stock
KOSS,Koss Corporation,2.61,NASDAQ Capital Market,NASDAQ,stock
IMTXW,immatics biotechnologies GmbH,3.57,NASDAQ Capital Market,NASDAQ,stock
YIBO,Planet Image International Limited Class A Ordinary Shares,2.34,Nasdaq,NASDAQ,stock
SIF,"SIFCO Industries, Inc.",3.0082,American Stock Exchange,NYSE,stock
WAVE,Eco Wave Power Global AB (publ),1.44,NASDAQ Capital Market,NASDAQ,stock
WORX,SCWorx Corp.,1.51,NASDAQ Capital Market,NASDAQ,stock
AUVIP,"Applied UV, Inc.",4.75,NASDAQ Capital Market,NASDAQ,stock
PETZ,"TDH Holdings, Inc.",1.21,NASDAQ Capital Market,NASDAQ,stock
BKYI,"BIO-key International, Inc.",1.87,NASDAQ Capital Market,NASDAQ,stock
REBN,"Reborn Coffee, Inc.",1.74,NASDAQ Capital Market,NASDAQ,stock
SATL,Satellogic Inc.,1.5,NASDAQ Capital Market,NASDAQ,stock
CYTO,Altamira Therapeutics Ltd.,1.775,NASDAQ Capital Market,NASDAQ,stock
LCFY,Locafy Limited,6.0,NASDAQ Capital Market,NASDAQ,stock
SY,So-Young International Inc.,1.14,NASDAQ Global Market,NASDAQ,stock
RVPHW,"Reviva Pharmaceuticals Holdings, Inc.",1.0,NASDAQ Capital Market,NASDAQ,stock
CZOO,Cazoo Group Ltd,4.29,New York Stock Exchange,NYSE,stock
SOHO,Sotherly Hotels Inc.,1.36,NASDAQ Global Market,NASDAQ,stock
FTEL,Fitell Corporation,2.96,NASDAQ Capital Market,NASDAQ,stock
LANV,Lanvin Group Holdings Limited,2.15,New York Stock Exchange,NYSE,stock
FTFT,Future FinTech Group Inc.,1.09,NASDAQ Capital Market,NASDAQ,stock
VSTE,Vast Renewables Limited Ordinary Shares,2.93,Nasdaq,NASDAQ,stock
AMPG,"AmpliTech Group, Inc.",1.89,NASDAQ Capital Market,NASDAQ,stock
DTCK,Davis Commodities Limited Ordinary Shares,1.08,NASDAQ,NASDAQ,stock
CLEU,China Liberal Education Holdings Limited,2.6,NASDAQ Capital Market,NASDAQ,stock
IONQ-WT,,3.1,New York Stock Exchange,NYSE,stock
TIVC,"Tivic Health Systems, Inc.",1.27,NASDAQ Capital Market,NASDAQ,stock
RNXT,"RenovoRx, Inc.",1.36,NASDAQ Capital Market,NASDAQ,stock
BRNS,Barinthus Biotherapeutics plc,2.6,NASDAQ Global Market,NASDAQ,stock
LTRY,Lottery.com Inc.,2.315,NASDAQ Global Market,NASDAQ,stock
PRFX,PainReform Ltd.,2.0,NASDAQ Capital Market,NASDAQ,stock
FMST,Foremost Lithium Resource & Technology Ltd.,3.07,NASDAQ Capital Market,NASDAQ,stock
ACST,Acasti Pharma Inc.,3.34,NASDAQ Capital Market,NASDAQ,stock
FTEK,"Fuel Tech, Inc.",1.11,NASDAQ Capital Market,NASDAQ,stock
DATS,"DatChat, Inc.",1.29,NASDAQ Capital Market,NASDAQ,stock
CANF,Can-Fite BioPharma Ltd.,2.05,American Stock Exchange,AMEX,stock
JNVR,Janover Inc.,1.26,NASDAQ Capital Market,NASDAQ,stock
GAME,"Engine Gaming and Media, Inc.",1.5,NASDAQ Capital Market,NASDAQ,stock
SASI,"Sigma Labs, Inc.",2.99,NASDAQ Capital Market,NASDAQ,stock
ENGNW,enGene Holdings Inc. Warrants,3.7,NASDAQ,NASDAQ,stock
SGLY,Singularity Future Technology Ltd.,3.22,NASDAQ Capital Market,NASDAQ,stock
GRNQ,Greenpro Capital Corp.,1.42,NASDAQ Capital Market,NASDAQ,stock
RGF,"The Real Good Food Company, Inc.",1.22,NASDAQ Global Market,NASDAQ,stock
TCJH,Top KingWin Ltd,1.4,NASDAQ Capital Market,NASDAQ,stock
KA,"Kineta, Inc.",2.6,NASDAQ Capital Market,NASDAQ,stock
RUMBW,Rumble Inc.,2.09,NASDAQ Global Market,NASDAQ,stock
VERO,Venus Concept Inc.,1.22,NASDAQ Global Market,NASDAQ,stock
LTRPA,"Liberty TripAdvisor Holdings, Inc.",1.32,NASDAQ Global Select,NASDAQ,stock
CADL,"Candel Therapeutics, Inc.",1.76,NASDAQ Global Market,NASDAQ,stock
AGAE,Allied Gaming & Entertainment Inc.,1.05,NASDAQ Capital Market,NASDAQ,stock
SKYH-WT,Sky Harbour Group Corporation,1.15,American Stock Exchange,AMEX,stock
ARTW,"Art's-Way Manufacturing Co., Inc.",2.1,NASDAQ Capital Market,NASDAQ,stock
GTBP,"GT Biopharma, Inc.",4.04,NASDAQ Capital Market,NASDAQ,stock
USEG,U.S. Energy Corp.,1.0,NASDAQ Capital Market,NASDAQ,stock
LSTA,"Lisata Therapeutics, Inc.",2.87,NASDAQ Capital Market,NASDAQ,stock
KTCC,Key Tronic Corporation,4.84,NASDAQ Global Market,NASDAQ,stock
BAOS,Baosheng Media Group Holdings Limited,3.825,NASDAQ Capital Market,NASDAQ,stock
ENTX,Entera Bio Ltd.,1.05,NASDAQ Capital Market,NASDAQ,stock
LIDR,"AEye, Inc.",1.34,NASDAQ Capital Market,NASDAQ,stock
CREG,Smart Powerr Corp.,1.53,NASDAQ Capital Market,NASDAQ,stock
SLNH,"Soluna Holdings, Inc.",3.1,NASDAQ Capital Market,NASDAQ,stock
INHD,Inno Holdings Inc. Common Stock,1.2,Nasdaq,NASDAQ,stock
HWH,HWH International Inc.,1.3,NASDAQ Global Market,NASDAQ,stock
RFIL,"RF Industries, Ltd.",3.3701,NASDAQ Global Market,NASDAQ,stock
RSSS,"Research Solutions, Inc.",2.83,NASDAQ Capital Market,NASDAQ,stock
SNT,Senstar Technologies Ltd.,1.14,NASDAQ Global Market,NASDAQ,stock
PULM,"Pulmatrix, Inc.",1.79,NASDAQ Capital Market,NASDAQ,stock
SONN,"Sonnet BioTherapeutics Holdings, Inc.",1.67,NASDAQ Capital Market,NASDAQ,stock
OWLT,"Owlet, Inc.",4.54,New York Stock Exchange,NYSE,stock
BEEP,Mobile Infrastructure Corporation,3.92,American Stock Exchange,AMEX,stock
WAVD,"WaveDancer, Inc.",1.89,NASDAQ Capital Market,NASDAQ,stock
ATHE,Alterity Therapeutics Limited,2.04,NASDAQ Capital Market,NASDAQ,stock
SLNHP,"Soluna Holdings, Inc.",3.28,NASDAQ Capital Market,NASDAQ,stock
SURGW,"SurgePays, Inc.",2.34,NASDAQ Capital Market,NASDAQ,stock
MNDO,MIND C.T.I. Ltd,2.13,NASDAQ Global Market,NASDAQ,stock
KINS,"Kingstone Companies, Inc.",3.235,NASDAQ Capital Market,NASDAQ,stock
ASRV,"AmeriServ Financial, Inc.",2.9,NASDAQ Global Market,NASDAQ,stock
NVNI,Nvni Group Limited Ordinary Shares,1.81,NASDAQ,NASDAQ,stock
NVFY,"Nova LifeStyle, Inc.",1.98,NASDAQ Capital Market,NASDAQ,stock
XELB,"Xcel Brands, Inc.",1.02,NASDAQ Global Market,NASDAQ,stock
DSWL,"Deswell Industries, Inc.",2.23,NASDAQ Global Market,NASDAQ,stock
CALC,"CalciMedica, Inc.",4.48,NASDAQ Capital Market,NASDAQ,stock
SNAX,"Stryve Foods, Inc.",1.37,NASDAQ Capital Market,NASDAQ,stock
SBET,SharpLink Gaming Ltd.,1.35,NASDAQ Capital Market,NASDAQ,stock
BIMI,BIMI International Medical Inc.,3.56,NASDAQ Capital Market,NASDAQ,stock
SABS,"SAB Biotherapeutics, Inc.",5.17,NASDAQ Global Market,NASDAQ,stock
AIRI,Air Industries Group,4.935,American Stock Exchange,AMEX,stock
INDP,"Indaptus Therapeutics, Inc.",1.7,NASDAQ Capital Market,NASDAQ,stock
HOTH,"Hoth Therapeutics, Inc.",1.33,NASDAQ Capital Market,NASDAQ,stock
SANG,Sangoma Technologies Corporation,3.85,NASDAQ Global Select,NASDAQ,stock
AZ,A2Z Smart Technologies Corp.,1.26,NASDAQ Capital Market,NASDAQ,stock
BTBD,"BT Brands, Inc.",1.845,NASDAQ Capital Market,NASDAQ,stock
MOB,Mobilicom Ltd,1.38,NASDAQ,NASDAQ,stock
CLGN,CollPlant Biotechnologies Ltd.,5.42,NASDAQ Global Market,NASDAQ,stock
CLVR,Clever Leaves Holdings Inc.,3.76,NASDAQ Capital Market,NASDAQ,stock
QNRX,"Quoin Pharmaceuticals, Ltd.",2.86,NASDAQ Capital Market,NASDAQ,stock
HIHO,Highway Holdings Limited,2.07,NASDAQ Capital Market,NASDAQ,stock
AMS,American Shared Hospital Services,2.68,American Stock Exchange,AMEX,stock
GENE,Genetic Technologies Limited,1.97,NASDAQ Capital Market,NASDAQ,stock
VVPR,VivoPower International PLC,1.51,NASDAQ Capital Market,NASDAQ,stock
UPC,Universe Pharmaceuticals INC,1.67,NASDAQ Global Market,NASDAQ,stock
RVP,"Retractable Technologies, Inc.",1.3,American Stock Exchange,AMEX,stock
RAVE,"RAVE Restaurant Group, Inc.",1.91,NASDAQ Capital Market,NASDAQ,stock
LIPO,Lipella Pharmaceuticals Inc.,1.01,NASDAQ Capital Market,NASDAQ,stock
CRGO,Freightos Limited Ordinary shares,2.85,NASDAQ Global Market,NASDAQ,stock
ASTLW,Algoma Steel Group Inc.,1.26,NASDAQ Global Market,NASDAQ,stock
MLEC,Moolec Science SA,1.75,NASDAQ Global Market,NASDAQ,stock
GOVX,"GeoVax Labs, Inc.",2.2001,NASDAQ Capital Market,NASDAQ,stock
EDAP,EDAP TMS S.A.,6.09,NASDAQ Global Market,NASDAQ,stock
BNTC,Benitec Biopharma Inc.,3.6292,NASDAQ Capital Market,NASDAQ,stock
CPSH,CPS Technologies Corporation,2.37,NASDAQ Capital Market,NASDAQ,stock
NXGL,"NEXGEL, Inc.",1.99,NASDAQ Capital Market,NASDAQ,stock
SWAG,Software Acquisition Group Inc. III,1.545,NASDAQ Capital Market,NASDAQ,stock
ESLA,"Estrella Immunopharma, Inc.",1.04,NASDAQ Capital Market,NASDAQ,stock
CCLP,CSI Compressco LP,2.01,NASDAQ Global Select,NASDAQ,stock
KWE,KWESST Micro Systems Inc.,1.14,NASDAQ Global Select,NASDAQ,stock
PRPO,"Precipio, Inc.",6.35,NASDAQ Capital Market,NASDAQ,stock
MSGM,Motorsport Games Inc.,2.77,NASDAQ Capital Market,NASDAQ,stock
SQFT,"Presidio Property Trust, Inc.",1.135,NASDAQ Capital Market,NASDAQ,stock
DRUG,Bright Minds Biosciences Inc.,1.865,NASDAQ Capital Market,NASDAQ,stock
KGEI,Kolibri Global Energy Inc. Common stock,2.985,NASDAQ,NASDAQ,stock
RKDA,"Arcadia Biosciences, Inc.",3.04,NASDAQ Capital Market,NASDAQ,stock
DLPN,"Dolphin Entertainment, Inc.",1.31,NASDAQ Capital Market,NASDAQ,stock
MRKR,"Marker Therapeutics, Inc.",3.92,NASDAQ Capital Market,NASDAQ,stock
NNVC,"NanoViricides, Inc.",1.24,American Stock Exchange,AMEX,stock
PHXM,PHAXIAM Therapeutics S.A.,2.83,NASDAQ Capital Market,NASDAQ,stock
JFU,9F Inc.,2.9,NASDAQ Global Market,NASDAQ,stock
LFLY,"Leafly Holdings, Inc.",3.525,NASDAQ Global Market,NASDAQ,stock
EQS,"Equus Total Return, Inc.",1.51,New York Stock Exchange,NYSE,stock
CCLDO,"CareCloud, Inc.",6.15,NASDAQ Global Market,NASDAQ,stock
SLGL,Sol-Gel Technologies Ltd.,1.11,NASDAQ Global Market,NASDAQ,stock
MRM,MEDIROM Healthcare Technologies Inc.,5.93,NASDAQ Capital Market,NASDAQ,stock
TBLT,"ToughBuilt Industries, Inc.",3.6297,NASDAQ Capital Market,NASDAQ,stock
GURE,"Gulf Resources, Inc.",1.4,NASDAQ Global Select,NASDAQ,stock
KAVL,"Kaival Brands Innovations Group, Inc.",2.1849,NASDAQ Capital Market,NASDAQ,stock
FKWL,Franklin Wireless Corp.,2.8102,NASDAQ Capital Market,NASDAQ,stock
AEZS,Aeterna Zentaris Inc.,1.78,NASDAQ Capital Market,NASDAQ,stock
SOTK,Sono-Tek Corporation,5.4,NASDAQ Capital Market,NASDAQ,stock
OPHC,"OptimumBank Holdings, Inc.",4.249,NASDAQ Capital Market,NASDAQ,stock
MTEK,Maris-Tech Ltd.,1.2701,NASDAQ Capital Market,NASDAQ,stock
ZTEK,Zentek Ltd.,1.206,NASDAQ Capital Market,NASDAQ,stock
ODVWZ,Osisko Development Corp. Warrant expiring 5/27/2027,1.38,NASDAQ,NASDAQ,stock
EIGR,"Eiger BioPharmaceuticals, Inc.",5.8,NASDAQ Global Market,NASDAQ,stock
SVFD,"Save Foods, Inc.",1.6499,NASDAQ Capital Market,NASDAQ,stock
ATIP,"ATI Physical Therapy, Inc.",6.9,New York Stock Exchange,NYSE,stock
LGCB,Linkage Global Inc Ordinary Shares,1.8899,Nasdaq,NASDAQ,stock
USGO,U.S. GoldMining Inc.,5.84,NASDAQ Capital Market,NASDAQ,stock
CLBTW,Cellebrite DI Ltd.,2.35,NASDAQ Global Select,NASDAQ,stock
AAMC,Altisource Asset Management Corporation,4.4,American Stock Exchange,AMEX,stock
DLNG,Dynagas LNG Partners LP,3.063,New York Stock Exchange,NYSE,stock
HLGN,"Heliogen, Inc.",1.618,New York Stock Exchange,NYSE,stock
NEOV,NeoVolta Inc.,1.465,NASDAQ Capital Market,NASDAQ,stock
PCTTW,"PureCycle Technologies, Inc.",1.85,NASDAQ Capital Market,NASDAQ,stock
AKTX,"Akari Therapeutics, Plc",2.32,NASDAQ Capital Market,NASDAQ,stock
MIR-WT,,1.71,New York Stock Exchange,NYSE,stock
YQ,17 Education & Technology Group Inc.,2.38,NASDAQ Global Select,NASDAQ,stock
GDTC,CytoMed Therapeutics Limited,2.37,NASDAQ Capital Market,NASDAQ,stock
DUOT,"Duos Technologies Group, Inc.",3.7501,NASDAQ Capital Market,NASDAQ,stock
NEON,Neonode Inc.,1.53,NASDAQ Capital Market,NASDAQ,stock
VSTA,Vasta Platform Limited,4.0,NASDAQ Global Select,NASDAQ,stock
MDJH,MDJM Ltd,1.31,NASDAQ Capital Market,NASDAQ,stock
DGLY,"Digital Ally, Inc.",2.09,NASDAQ Capital Market,NASDAQ,stock
CORZZ,"Core Scientific, Inc. Tranche 2 Warrants",2.2802,Nasdaq,NASDAQ,stock
NICK,"Nicholas Financial, Inc.",6.83,NASDAQ Global Select,NASDAQ,stock
SYTA,Siyata Mobile Inc.,3.3099,NASDAQ Capital Market,NASDAQ,stock
XELAP,"Exela Technologies, Inc.",1.3498,NASDAQ Capital Market,NASDAQ,stock
FORA,Forian Inc.,2.61,NASDAQ Capital Market,NASDAQ,stock
MCHX,"Marchex, Inc.",1.3,NASDAQ Global Select,NASDAQ,stock
PXS,Pyxis Tankers Inc.,4.385,NASDAQ Capital Market,NASDAQ,stock
MOGU,MOGU Inc.,1.9,New York Stock Exchange,NYSE,stock
ABLV,Able View Inc.,2.95,NASDAQ Capital Market,NASDAQ,stock
LOAN,"Manhattan Bridge Capital, Inc.",4.8942,NASDAQ Capital Market,NASDAQ,stock
NRXS,"NeurAxis, Inc.",3.2,NASDAQ Global Select,NASDAQ,stock
POAI,Predictive Oncology Inc.,3.6701,NASDAQ Capital Market,NASDAQ,stock
SGRP,"SPAR Group, Inc.",1.01,NASDAQ Capital Market,NASDAQ,stock
HYW,Hywin Holdings Ltd.,1.5889,NASDAQ Global Market,NASDAQ,stock
LGMK,"LogicMark, Inc.",1.0099,NASDAQ Capital Market,NASDAQ,stock
SHFS,"SHF Holdings, Inc.",1.0599,NASDAQ Capital Market,NASDAQ,stock
FATBW,FAT Brands Inc.,6.7,NASDAQ Capital Market,NASDAQ,stock
MDRR,"Medalist Diversified REIT, Inc.",5.3114,NASDAQ Capital Market,NASDAQ,stock
XIN,"Xinyuan Real Estate Co., Ltd.",2.7341,New York Stock Exchange,NYSE,stock
BNRG,Brenmiller Energy Ltd,4.25,NASDAQ Capital Market,NASDAQ,stock
TRT,Trio-Tech International,5.634,American Stock Exchange,AMEX,stock
BLBX,Blackboxstocks Inc.,2.89,NASDAQ Capital Market,NASDAQ,stock
BRN,"Barnwell Industries, Inc.",2.25,American Stock Exchange,AMEX,stock
HSDT,"Helius Medical Technologies, Inc.",5.76,NASDAQ Capital Market,NASDAQ,stock
AVTX,"Avalo Therapeutics, Inc.",4.27,NASDAQ Capital Market,NASDAQ,stock
MDGS,Medigus Ltd.,2.97,NASDAQ Capital Market,NASDAQ,stock
CMCM,Cheetah Mobile Inc.,2.15,New York Stock Exchange,NYSE,stock
FATH,Fathom Digital Manufacturing Corporation,4.48,New York Stock Exchange,NYSE,stock
OPTX,"Syntec Optics Holdings, Inc.",5.25,NASDAQ Capital Market,NASDAQ,stock
IMRN,Immuron Limited,1.7501,NASDAQ Capital Market,NASDAQ,stock
XWEL,"XWELL, Inc.",2.0201,NASDAQ Capital Market,NASDAQ,stock
AGMH,AGM Group Holdings Inc.,1.75,NASDAQ Capital Market,NASDAQ,stock
LASE,Laser Photonics Corporation,1.07,NASDAQ Capital Market,NASDAQ,stock
LNSR,"LENSAR, Inc.",4.69,NASDAQ Capital Market,NASDAQ,stock
WVVI,"Willamette Valley Vineyards, Inc.",5.23,NASDAQ Capital Market,NASDAQ,stock
BMTX,"BM Technologies, Inc.",1.79,American Stock Exchange,AMEX,stock
MTEM,"Molecular Templates, Inc.",4.08,NASDAQ Global Select,NASDAQ,stock
ASNS,"Actelis Networks, Inc.",1.125,NASDAQ Capital Market,NASDAQ,stock
